seller_id,seller_name,cover_url,category,region_id,region_name,avg_price,total_sale_gmv_amt,total_sale_count,total_product_cnt,is_s_shop
8646959318553560109,Beautiful Home Slippers,https://cdn.echotik.shop/59cc5283df81da5a1c2c8dcc625f0bcb/687e1440/seller-cover/1023/8646959318553560109.png,Shoes,US,United States,N/A,N/A,N/A,N/A,1
8647000081923933626,GDgot,https://cdn.echotik.shop/d5d005ffb06b3dbbd41224c7c6fdd94a/687e1440/seller-cover/961/8647000081923933626.png,Luggage & Bags,TH,Thailand,N/A,N/A,N/A,N/A,0
7495358880380980002,iSpecle PH,https://cdn.echotik.shop/757e2006a15ddee18485ed1721b2d3dc/687e1440/seller-cover/985/7495358880380980002.png,Home Supplies,PH,Philippines,N/A,N/A,N/A,N/A,0
8646925428343539239,เจิดชูว์,https://cdn.echotik.shop/231e298ab326ec3707fd9266775ab79a/687e1440/seller-cover/175/8646925428343539239.png,Fashion Accessories,TH,Thailand,N/A,N/A,N/A,N/A,0
7495529540395829859,HouseAgain,https://cdn.echotik.shop/c83d578b09a547545553943de03c2d31/687e1440/seller-cover/94/7495529540395829859.webp,Home Supplies,US,United States,N/A,N/A,N/A,N/A,0
8647343993020122389,Ackermann Levell Digital,https://cdn.echotik.shop/ba98ebdf25af4e8e3880ada8bb69c91a/687e1440/seller-cover/431/8647343993020122389.png,Phones & Electronics,VN,Vietnam,N/A,N/A,N/A,N/A,0
7495797255675218940,Trendy Store Solutions,https://cdn.echotik.shop/11778f6cb842b172cd4d1580bc615fd1/687e1440/seller-cover/698/7495797255675218940.png,"Books, Magazines & Audio",US,United States,N/A,N/A,N/A,N/A,0
8647414355745735890,Hosabely PH,https://cdn.echotik.shop/a9ff75022f34ed18aec400713fbc1a3d/687e1440/seller-cover/721/8647414355745735890.png,Phones & Electronics,PH,Philippines,N/A,N/A,N/A,N/A,0
7495880308450625619,jinnobeauty8466,https://cdn.echotik.shop/9ae63f209a1e48a4da9cad4cf914166d/687e1440/seller-cover/528/7495880308450625619.png,Beauty & Personal Care,MY,Malaysia,N/A,N/A,N/A,N/A,0
8646959368893597103,SOYEAH,https://cdn.echotik.shop/f842ccac9294c9480de96c330ac2124f/687e1440/seller-cover/859/8646959368893597103.png,Home Supplies,US,United States,N/A,N/A,N/A,N/A,1
7495162155746691641,Petylingka,https://cdn.echotik.shop/2fea11ec492321c1bff6faac6d8e8adc/687e1440/seller-cover/319/7495162155746691641.webp,Pet Supplies,GB,UK,N/A,N/A,N/A,N/A,1
8646969729416660167,incolors,https://cdn.echotik.shop/8ab051978a486f48055c693581c2a739/687e1440/seller-cover/103/8646969729416660167.png,Automotive & Motorcycle,PH,Philippines,N/A,N/A,N/A,N/A,0
8646957788422833214,jinbing16,https://cdn.echotik.shop/9703369ffdcfb4ad57ea5e728f76085a/687e1440/seller-cover/821/8646957788422833214.png,Kids' Fashion,TH,Thailand,N/A,N/A,N/A,N/A,0
7495503872346523777,Sparkling lighting,https://cdn.echotik.shop/64e4dd7ed1edac35f895ba8df5e1c9fb/687e1440/seller-cover/1022/7495503872346523777.webp,Home Improvement,GB,UK,N/A,N/A,N/A,N/A,1
8647052289103139274,Aliel Grocery Store,https://cdn.echotik.shop/e1a8438c0eed82788e244129034e7de1/687e1440/seller-cover/603/8647052289103139274.png,Household Appliances,US,United States,N/A,N/A,N/A,N/A,1
7495377195113286360,Stxxno,https://cdn.echotik.shop/16ae09af0995ea8746d734dcd1178a6b/687e1440/seller-cover/291/7495377195113286360.png,Home Supplies,US,United States,N/A,N/A,N/A,N/A,0
7495153459335105304,pena garment factory,https://cdn.echotik.shop/6de916e539ea7794a6f1209a32b32aef/687e1440/seller-cover/204/7495153459335105304.webp,Menswear & Underwear,GB,UK,N/A,N/A,N/A,N/A,1
7495723800626891100,My Violet,https://cdn.echotik.shop/893589850774ee0439cca2b7febf078b/687e1440/seller-cover/962/7495723800626891100.webp,Womenswear & Underwear,US,United States,N/A,N/A,N/A,N/A,0
7496011346938006389,YIKAXUAN-MY,https://cdn.echotik.shop/889399017560842c1645c8f513c154b4/687e1440/seller-cover/93/7496011346938006389.png,Beauty & Personal Care,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495153592248863733,Mdd BAG,https://cdn.echotik.shop/904fe3fa5731b95337e158a0cc7be6c5/687e1440/seller-cover/160/7495153592248863733.webp,Luggage & Bags,GB,UK,N/A,N/A,N/A,N/A,1
8649007647773591470,RoseBras,https://cdn.echotik.shop/3e26b54fa8b22d1f42462ba4e8510b4a/687e1440/seller-cover/466/8649007647773591470.png,Womenswear & Underwear,PH,Philippines,N/A,N/A,N/A,N/A,0
7496122838121810477,NOTODD Direct,https://cdn.echotik.shop/81cfa7fc3f4136ec6a181bde64ad6aa8/687e1440/seller-cover/185/7496122838121810477.webp,Computers & Office Equipment,US,United States,N/A,N/A,N/A,N/A,0
7495626071087221527,Xuefeny,https://cdn.echotik.shop/fcb51896e5bb960dad3931da4a298e45/687e1440/seller-cover/17/7495626071087221527.png,Baby & Maternity,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495956511054924008,LEI MANG,https://cdn.echotik.shop/20d8a0a7a1e32b8d44273ead836610cf/687e1440/seller-cover/1016/7495956511054924008.webp,Kitchenware,US,United States,N/A,N/A,N/A,N/A,0
7495466477376145770,LetGops shop,https://cdn.echotik.shop/f74a525f2d9d4b7ab1127bcf3802008e/687e1440/seller-cover/759/7495466477376145770.webp,Beauty & Personal Care,US,United States,N/A,N/A,N/A,N/A,0
8648709356713182684,Shapelle,https://cdn.echotik.shop/a933fa99c3339ad3f7b1f1e0d098f0c0/687e1440/seller-cover/874/8648709356713182684.png,Womenswear & Underwear,SG,Singapore,N/A,N/A,N/A,N/A,0
8647966327233152393,tenxun,https://cdn.echotik.shop/3474821f55349bc8816336a23ce76d58/687e1440/seller-cover/463/8647966327233152393.png,Phones & Electronics,PH,Philippines,N/A,N/A,N/A,N/A,0
7495283992379034457,hugochan3333,https://cdn.echotik.shop/7b4538502b71bbf2edd2f6e59f43e45f/687e1440/seller-cover/324/7495283992379034457.png,Luggage & Bags,MY,Malaysia,N/A,N/A,N/A,N/A,0
8647391998540874977,Yukimakeup,https://cdn.echotik.shop/aae5dd9ab0e1a75576b6ab9f143e4b6e/687e1440/seller-cover/985/8647391998540874977.png,Beauty & Personal Care,PH,Philippines,N/A,N/A,N/A,N/A,0
7495973715060164978,TIANNIU,https://cdn.echotik.shop/a58e8bdc87a457aa8b5630eb5cd6eb75/687e1440/seller-cover/394/7495973715060164978.png,Womenswear & Underwear,TH,Thailand,N/A,N/A,N/A,N/A,0
7496123026927029075,Queenmabai4571,https://cdn.echotik.shop/fbff497bb6f61c9c1ed34e1be749195b/687e1440/seller-cover/967/7496123026927029075.png,Menswear & Underwear,MY,Malaysia,N/A,N/A,N/A,N/A,0
8648955335424771808,Celestia Patina,https://cdn.echotik.shop/c079db2348093a93c2f1b62715be57a4/687e1442/seller-cover/793/8648955335424771808.png,Luggage & Bags,TH,Thailand,N/A,N/A,N/A,N/A,0
8647482304368513161,"Chuwei Xianxian Restaurant in Luohu District, Shenzhen",https://cdn.echotik.shop/5ee3de06a4e9a2b3afbca823af40d7bf/687e1442/seller-cover/544/8647482304368513161.webp,Sports & Outdoor,US,United States,N/A,N/A,N/A,N/A,1
7495666956871371131,SUPERONE Direct,https://cdn.echotik.shop/03782dd8f677dbae76636a90ea1b46d3/687e1442/seller-cover/585/7495666956871371131.webp,Phones & Electronics,US,United States,N/A,N/A,N/A,N/A,0
8646932002933084918,HORMY,https://cdn.echotik.shop/adee3fca503e8bb956f12f319d743317/687e1442/seller-cover/141/8646932002933084918.webp,Home Supplies,US,United States,N/A,N/A,N/A,N/A,1
7496000995354643027,Fashion shoes88,https://cdn.echotik.shop/72e12dff5ab39e313aea88e19ff68e4f/687e1442/seller-cover/115/7496000995354643027.png,Shoes,US,United States,N/A,N/A,N/A,N/A,0
7495732382721935662,Daci.Shop,https://cdn.echotik.shop/fd07e52dc31c4f3fb78a5fc033fc7837/687e1442/seller-cover/925/7495732382721935662.webp,Sports & Outdoor,US,United States,N/A,N/A,N/A,N/A,0
7495563464680573881,Lala moon,https://cdn.echotik.shop/70b809b50af9ed4147cef53303495bb4/687e1442/seller-cover/533/7495563464680573881.webp,Textiles & Soft Furnishings,GB,UK,N/A,N/A,N/A,N/A,1
7495629846761408517,Sansheng Textile,https://cdn.echotik.shop/25de4e01b94fe0a582b40a4efab19073/687e1442/seller-cover/965/7495629846761408517.webp,Womenswear & Underwear,GB,UK,N/A,N/A,N/A,N/A,1
7495487458750531764,Three Water Fashion,https://cdn.echotik.shop/ff415fbb2a3a91e3618670bbf6d272e8/687e1442/seller-cover/119/7495487458750531764.webp,Muslim Fashion,GB,UK,N/A,N/A,N/A,N/A,1
8647174307086108107,SenLan 3C,https://cdn.echotik.shop/4c53503221a7a8c122f56526799978f8/687e1442/seller-cover/896/8647174307086108107.png,Phones & Electronics,PH,Philippines,N/A,N/A,N/A,N/A,0
7495469471394401143,XINCHI GLASSES,https://cdn.echotik.shop/330ca632d31fc4aed3ea8e083fc38b2f/687e1442/seller-cover/391/7495469471394401143.webp,Fashion Accessories,GB,UK,N/A,N/A,N/A,N/A,1
7496224680209124065,Magic Princess Shop,https://cdn.echotik.shop/b5bcf63c4391c6577a5e6ea678c1e6a2/687e1442/seller-cover/355/7496224680209124065.webp,Beauty & Personal Care,US,United States,N/A,N/A,N/A,N/A,0
7495899798320547966,Enjoyment Headphone,https://cdn.echotik.shop/833b10c47835ae051bc487f4ab4625b0/687e1442/seller-cover/475/7495899798320547966.png,Phones & Electronics,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495127461422074783,LIGE watch store,https://cdn.echotik.shop/0714eb4d6066adbffe52fd2f1b6538c0/687e1442/seller-cover/519/7495127461422074783.png,Fashion Accessories,MY,Malaysia,N/A,N/A,N/A,N/A,0
8649139817594586601,6hao dianpu,https://cdn.echotik.shop/1ae9a4a176097c5f758aad28bbbae6ec/687e1442/seller-cover/822/8649139817594586601.png,Computers & Office Equipment,SG,Singapore,N/A,N/A,N/A,N/A,0
7495796693617314513,GeekShare Shop,https://cdn.echotik.shop/ce1cb0f42a15965afeaaf191e16a2a6a/687e1442/seller-cover/120/7495796693617314513.webp,Phones & Electronics,US,United States,N/A,N/A,N/A,N/A,0
8647291157863957772,HKTV,https://cdn.echotik.shop/1fbeca706be09682cc983ac50b06d09f/687e1442/seller-cover/382/8647291157863957772.png,Beauty & Personal Care,PH,Philippines,N/A,N/A,N/A,N/A,0
7495575951470266476,Bulk Buyer Pro,https://cdn.echotik.shop/e49e583b99d0f78755738486f4ff3625/687e1442/seller-cover/819/7495575951470266476.webp,Food & Beverages,US,United States,N/A,N/A,N/A,N/A,0
7495492088106093144,BR swimsuit Store,https://cdn.echotik.shop/20b5bcfcfce100a95a4744f83455f8e9/687e1442/seller-cover/670/7495492088106093144.png,Sports & Outdoor,GB,UK,N/A,N/A,N/A,N/A,1
7495153660804696698,Pretty Women's clothing,https://cdn.echotik.shop/81b8e0befb0a3739a679024ea2a17ff2/687e1442/seller-cover/804/7495153660804696698.png,Womenswear & Underwear,GB,UK,N/A,N/A,N/A,N/A,1
7495723023433566306,Happy GO Store,https://cdn.echotik.shop/2cf2e7e662dab91b7cf3a5ee3d1c3c15/687e1442/seller-cover/58/7495723023433566306.png,Womenswear & Underwear,TH,Thailand,N/A,N/A,N/A,N/A,0
7495369621692779406,Shoe O,https://cdn.echotik.shop/ee905f3772a8b8e4f6dca68fef588082/687e1442/seller-cover/984/7495369621692779406.webp,Shoes,US,United States,N/A,N/A,N/A,N/A,0
7495828707390425426,Korakiss,https://cdn.echotik.shop/47db4569ef29e26e49e5ae97a8fe700e/687e1442/seller-cover/878/7495828707390425426.png,Baby & Maternity,US,United States,N/A,N/A,N/A,N/A,0
8646943006946791746,Peach.FaFa,https://cdn.echotik.shop/60f6fdae62083a7251a22c127e3e9567/687e1442/seller-cover/583/8646943006946791746.webp,Womenswear & Underwear,US,United States,N/A,N/A,N/A,N/A,1
8647174268789163764,Fly Further Acc,https://cdn.echotik.shop/4204948e56ba20165a9d00ab594f9a59/687e1442/seller-cover/776/8647174268789163764.png,Fashion Accessories,VN,Vietnam,N/A,N/A,N/A,N/A,0
7495204780842715955,SPRISE,https://cdn.echotik.shop/586a30335b458300033bdc0484140696/687e1442/seller-cover/674/7495204780842715955.webp,Phones & Electronics,GB,UK,N/A,N/A,N/A,N/A,1
7495469421127633655,FENNIO,https://cdn.echotik.shop/9837e60fd6601d012ca7cfdfb15b4d21/687e1442/seller-cover/575/7495469421127633655.webp,Home Supplies,GB,UK,N/A,N/A,N/A,N/A,1
8648426022936872232,JanestTop-MY,https://cdn.echotik.shop/372b16432ccb4c5d1a50fd1018f61b7f/687e1442/seller-cover/576/8648426022936872232.png,Womenswear & Underwear,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495153620751387626,BG Fashions,https://cdn.echotik.shop/6c80fc8df6e880bb2b718f18e3ca86c3/687e1442/seller-cover/547/7495153620751387626.webp,Beauty & Personal Care,GB,UK,N/A,N/A,N/A,N/A,1
8646942722943914263,Yueshen store,https://cdn.echotik.shop/bca0fee26143396b063fa6bebc543c68/687e1442/seller-cover/107/8646942722943914263.png,Phones & Electronics,US,United States,N/A,N/A,N/A,N/A,1
7494919443415010021,CHEETAH Watches Malaysia,https://cdn.echotik.shop/c64ebced163620bd752a959f237f3f3d/687e1442/seller-cover/594/7494919443415010021.png,Fashion Accessories,MY,Malaysia,N/A,N/A,N/A,N/A,0
8647001334589589110,ร้านขายรองเท้าฟุตบอล,https://cdn.echotik.shop/524d92219f5e1b859fef5200ad0767a6/687e1442/seller-cover/244/8647001334589589110.png,Sports & Outdoor,TH,Thailand,N/A,N/A,N/A,N/A,0
8647130950025643427,Fashion- boutiques,https://cdn.echotik.shop/fc9d2f51a1bb1da1ef556ab66f96262f/687e1442/seller-cover/144/8647130950025643427.png,Fashion Accessories,PH,Philippines,N/A,N/A,N/A,N/A,0
7496081651605932368,okybaby,https://cdn.echotik.shop/f17a5e7ac8a21170fe3acdc55631ebee/687e1442/seller-cover/523/7496081651605932368.webp,Toys & Hobbies,US,United States,N/A,N/A,N/A,N/A,0
7496026794223242203,tdhxdthdthjdjdthjd,https://cdn.echotik.shop/b1b15e365bf6b4b08e6e88a55bc8b447/687e1442/seller-cover/608/7496026794223242203.png,Sports & Outdoor,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495887400922942423,smile shoe store,https://cdn.echotik.shop/da8fedfefdf63d92d405f8590513b7e8/687e1442/seller-cover/833/7495887400922942423.png,Shoes,TH,Thailand,N/A,N/A,N/A,N/A,0
8647062737702913097,maapoka-my,https://cdn.echotik.shop/421d1d549458f21f72ad93da489b058c/687e1442/seller-cover/348/8647062737702913097.png,Fashion Accessories,MY,Malaysia,N/A,N/A,N/A,N/A,0
8647274748925675283,Luck True,https://cdn.echotik.shop/5461826465667a15e6db26496e8b9cc6/687e1442/seller-cover/728/8647274748925675283.png,Fashion Accessories,PH,Philippines,N/A,N/A,N/A,N/A,0
8646922176264242637,UTUNE,https://cdn.echotik.shop/48440e30ce647e08122c2043a64e8f8d/687e1442/seller-cover/835/8646922176264242637.png,Shoes,TH,Thailand,N/A,N/A,N/A,N/A,0
7495932379865778897,Herriat Direct,https://cdn.echotik.shop/7f75ee54ae38caeef552b0d6f373f619/687e1442/seller-cover/385/7495932379865778897.png,Home Supplies,MY,Malaysia,N/A,N/A,N/A,N/A,0
8648210123997545553,BananaP-PH,https://cdn.echotik.shop/2fcc9e5aa8d12ba7139bf4b5b5bdb648/687e1442/seller-cover/943/8648210123997545553.png,Phones & Electronics,PH,Philippines,N/A,N/A,N/A,N/A,0
7495802409338702531,JcBlaon Direct,https://cdn.echotik.shop/214fe9f2923b1bb5a4046e74f79fa6e6/687e1442/seller-cover/726/7495802409338702531.webp,Home Improvement,US,United States,N/A,N/A,N/A,N/A,0
