seller_id,seller_name,cover_url,category,region_id,region_name,avg_price,total_sale_gmv_amt,total_sale_count,total_product_cnt,is_s_shop
7496019828251265797,star phone case,https://cdn.echotik.shop/a38bf065aaecb2741e20e5b4f5d81761/687e12b3/seller-cover/270/7496019828251265797.png,Phones & Electronics,TH,Thailand,N/A,N/A,N/A,N/A,0
7495296323652716962,Mytys Jewelry,https://cdn.echotik.shop/0650c4c4bbe393fa4a4b7b25f0a039b6/687e12b3/seller-cover/274/7495296323652716962.webp,Jewelry Accessories & Derivatives,US,United States,N/A,N/A,N/A,N/A,0
8646916166379996847,GMEELAN.SG.ONLINE,https://cdn.echotik.shop/9c1360a0e0e4c7565428091ec84fa7e2/687e12b3/seller-cover/7/8646916166379996847.png,Beauty & Personal Care,SG,Singapore,N/A,N/A,N/A,N/A,0
7495288163349924492,Shught shop,https://cdn.echotik.shop/20e2e94db03dbc0f4aa8bbfee0250c98/687e12b3/seller-cover/277/7495288163349924492.webp,Beauty & Personal Care,GB,UK,N/A,N/A,N/A,N/A,1
7495712042591095703,Secret Garden Uu,https://cdn.echotik.shop/eb1d3bab9a27986a2f2d6c11d697d707/687e12b3/seller-cover/52/7495712042591095703.webp,Food & Beverages,US,United States,N/A,N/A,N/A,N/A,0
8646925975591620863,Easy Trading,https://cdn.echotik.shop/4160cb53538a8c35a95a90cd476a7c8f/687e12b3/seller-cover/749/8646925975591620863.webp,Automotive & Motorcycle,US,United States,N/A,N/A,N/A,N/A,1
7495001657479039008,wenhe,https://cdn.echotik.shop/b14e5e9fef04bbd1fb39e5fc603e13ce/687e12b3/seller-cover/1016/7495001657479039008.png,Menswear & Underwear,MY,Malaysia,N/A,N/A,N/A,N/A,0
8647978103617520804,xRunner11,https://cdn.echotik.shop/617f7e9d6e953f18b27e416588facb9b/687e12b3/seller-cover/950/8647978103617520804.png,Sports & Outdoor,VN,Vietnam,N/A,N/A,N/A,N/A,0
7495803151131379760,SOFT SPACE,https://cdn.echotik.shop/7c7b49b29af9c0e891b4252ffd901ad5/687e12b3/seller-cover/576/7495803151131379760.webp,Textiles & Soft Furnishings,US,United States,N/A,N/A,N/A,N/A,0
8647345325914031553,LUNA RIA Outlet,https://cdn.echotik.shop/7bab6efec7eced7d49c2b96d97009ec0/687e12b3/seller-cover/450/8647345325914031553.png,Luggage & Bags,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495629255186614684,CozyPicks,https://cdn.echotik.shop/51ef21b688c0d0d945c213d78fd56734/687e12b3/seller-cover/378/7495629255186614684.webp,Baby & Maternity,US,United States,N/A,N/A,N/A,N/A,0
8647125090092353251,XYY 3CHOTSALE,https://cdn.echotik.shop/211fa8f8883c30c19a06e58db141670a/687e12b3/seller-cover/978/8647125090092353251.png,Phones & Electronics,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495678445152405540,AHOME BEDDING,https://cdn.echotik.shop/c55e8d5ee6e6e35af1bac7fb3e2e509f/687e12b3/seller-cover/719/7495678445152405540.webp,Textiles & Soft Furnishings,GB,UK,N/A,N/A,N/A,N/A,1
8647201450635199973,toocki3cstore,https://cdn.echotik.shop/04615d564e6e725705a0e3fb8d881d39/687e12b3/seller-cover/863/8647201450635199973.png,Phones & Electronics,VN,Vietnam,N/A,N/A,N/A,N/A,0
